,DATE,MARKET,CONVERSIONS
7346,2020-02-11T00:00:00.000,SE,26
7347,2020-02-12T00:00:00.000,SE,26
7348,2020-02-13T00:00:00.000,SE,22
7349,2020-02-14T00:00:00.000,SE,26
7350,2020-02-15T00:00:00.000,SE,61
7351,2020-02-16T00:00:00.000,SE,47
7352,2020-02-17T00:00:00.000,SE,48
7353,2020-02-18T00:00:00.000,SE,54
7354,2020-02-19T00:00:00.000,SE,99
7355,2020-02-20T00:00:00.000,SE,85
7356,2020-02-21T00:00:00.000,SE,19
7357,2020-02-22T00:00:00.000,SE,58
7358,2020-02-23T00:00:00.000,SE,78
7359,2020-02-24T00:00:00.000,SE,2
7360,2020-02-25T00:00:00.000,SE,9
7361,2020-02-26T00:00:00.000,SE,41
7362,2020-02-27T00:00:00.000,SE,33
7363,2020-02-28T00:00:00.000,SE,3
7364,2020-02-29T00:00:00.000,SE,47
7365,2020-03-01T00:00:00.000,SE,8
7366,2020-03-02T00:00:00.000,SE,48
7367,2020-03-03T00:00:00.000,SE,85
7368,2020-03-04T00:00:00.000,SE,28
7369,2020-03-05T00:00:00.000,SE,21
7370,2020-03-06T00:00:00.000,SE,44
7371,2020-03-07T00:00:00.000,SE,44
7372,2020-03-08T00:00:00.000,SE,96
7373,2020-03-09T00:00:00.000,SE,56
7374,2020-03-10T00:00:00.000,SE,34
7375,2020-03-11T00:00:00.000,SE,30
7376,2020-03-12T00:00:00.000,SE,64
7377,2020-03-13T00:00:00.000,SE,59
7378,2020-03-14T00:00:00.000,SE,3
7379,2020-03-15T00:00:00.000,SE,37
7380,2020-03-16T00:00:00.000,SE,59
7381,2020-03-17T00:00:00.000,SE,8
7382,2020-03-18T00:00:00.000,SE,80
7383,2020-03-19T00:00:00.000,SE,90
7384,2020-03-20T00:00:00.000,SE,63
7385,2020-03-21T00:00:00.000,SE,43
7386,2020-03-22T00:00:00.000,SE,48
7387,2020-03-23T00:00:00.000,SE,91
7388,2020-03-24T00:00:00.000,SE,27
7389,2020-03-25T00:00:00.000,SE,50
7390,2020-03-26T00:00:00.000,SE,20
7391,2020-03-27T00:00:00.000,SE,6
7392,2020-03-28T00:00:00.000,SE,6
7393,2020-03-29T00:00:00.000,SE,84
7394,2020-03-30T00:00:00.000,SE,50
7395,2020-03-31T00:00:00.000,SE,81
7396,2020-04-01T00:00:00.000,SE,24
7397,2020-04-02T00:00:00.000,SE,24
7398,2020-04-03T00:00:00.000,SE,40
7399,2020-04-04T00:00:00.000,SE,13
7400,2020-04-05T00:00:00.000,SE,95
7401,2020-04-06T00:00:00.000,SE,51
7402,2020-04-07T00:00:00.000,SE,12
7403,2020-04-08T00:00:00.000,SE,89
7404,2020-04-09T00:00:00.000,SE,57
7405,2020-04-10T00:00:00.000,SE,30
7406,2020-04-11T00:00:00.000,SE,21
7407,2020-04-12T00:00:00.000,SE,64
7408,2020-04-13T00:00:00.000,SE,65
7409,2020-04-14T00:00:00.000,SE,20
7410,2020-04-15T00:00:00.000,SE,17
7411,2020-04-16T00:00:00.000,SE,21
7412,2020-04-17T00:00:00.000,SE,27
7413,2020-04-18T00:00:00.000,SE,60
7414,2020-04-19T00:00:00.000,SE,26
7415,2020-04-20T00:00:00.000,SE,53
7416,2020-04-21T00:00:00.000,SE,53
7417,2020-04-22T00:00:00.000,SE,48
7418,2020-04-23T00:00:00.000,SE,80
7419,2020-04-24T00:00:00.000,SE,12
7420,2020-04-25T00:00:00.000,SE,58
7421,2020-04-26T00:00:00.000,SE,18
7422,2020-04-27T00:00:00.000,SE,49
7423,2020-04-28T00:00:00.000,SE,76
7424,2020-04-29T00:00:00.000,SE,64
7425,2020-04-30T00:00:00.000,SE,5
7426,2020-05-01T00:00:00.000,SE,75
7427,2020-05-02T00:00:00.000,SE,85
7428,2020-05-03T00:00:00.000,SE,54
7429,2020-05-04T00:00:00.000,SE,89
7430,2020-05-05T00:00:00.000,SE,39
7431,2020-05-06T00:00:00.000,SE,62
7432,2020-05-07T00:00:00.000,SE,59
7433,2020-05-08T00:00:00.000,SE,0
7434,2020-05-09T00:00:00.000,SE,54
7435,2020-05-10T00:00:00.000,SE,12
7436,2020-05-11T00:00:00.000,SE,57
7437,2020-05-12T00:00:00.000,SE,61
7438,2020-05-13T00:00:00.000,SE,89
7439,2020-05-14T00:00:00.000,SE,32
7440,2020-05-15T00:00:00.000,SE,33
7441,2020-05-16T00:00:00.000,SE,93
7442,2020-05-17T00:00:00.000,SE,64
7443,2020-05-18T00:00:00.000,SE,56
7444,2020-05-19T00:00:00.000,SE,49
7445,2020-05-20T00:00:00.000,SE,91
7446,2020-05-21T00:00:00.000,SE,64
7447,2020-05-22T00:00:00.000,SE,38
7448,2020-05-23T00:00:00.000,SE,4
7449,2020-05-24T00:00:00.000,SE,80
7450,2020-05-25T00:00:00.000,SE,4
7451,2020-05-26T00:00:00.000,SE,52
7452,2020-05-27T00:00:00.000,SE,81
7453,2020-05-28T00:00:00.000,SE,38
7454,2020-05-29T00:00:00.000,SE,50
7455,2020-05-30T00:00:00.000,SE,58
7456,2020-05-31T00:00:00.000,SE,62
7457,2020-06-01T00:00:00.000,SE,55
7458,2020-06-02T00:00:00.000,SE,9
7459,2020-06-03T00:00:00.000,SE,18
7460,2020-06-04T00:00:00.000,SE,3
7461,2020-06-05T00:00:00.000,SE,84
7462,2020-06-06T00:00:00.000,SE,71
7463,2020-06-07T00:00:00.000,SE,26
7464,2020-06-08T00:00:00.000,SE,82
7465,2020-06-09T00:00:00.000,SE,74
7466,2020-06-10T00:00:00.000,SE,57
7467,2020-06-11T00:00:00.000,SE,96
7468,2020-06-12T00:00:00.000,SE,74
7469,2020-06-13T00:00:00.000,SE,25
7470,2020-06-14T00:00:00.000,SE,14
7471,2020-06-15T00:00:00.000,SE,94
7472,2020-06-16T00:00:00.000,SE,44
7473,2020-06-17T00:00:00.000,SE,64
7474,2020-06-18T00:00:00.000,SE,80
7475,2020-06-19T00:00:00.000,SE,15
7476,2020-06-20T00:00:00.000,SE,79
7477,2020-06-21T00:00:00.000,SE,70
7478,2020-06-22T00:00:00.000,SE,2
7479,2020-06-23T00:00:00.000,SE,10
7480,2020-06-24T00:00:00.000,SE,75
7481,2020-06-25T00:00:00.000,SE,8
7482,2020-06-26T00:00:00.000,SE,61
7483,2020-06-27T00:00:00.000,SE,0
7484,2020-06-28T00:00:00.000,SE,0
7485,2020-06-29T00:00:00.000,SE,22
7486,2020-06-30T00:00:00.000,SE,18
7487,2020-07-01T00:00:00.000,SE,59
7488,2020-07-02T00:00:00.000,SE,5
7489,2020-07-03T00:00:00.000,SE,6
7490,2020-07-04T00:00:00.000,SE,93
7491,2020-07-05T00:00:00.000,SE,20
7492,2020-07-06T00:00:00.000,SE,53
7493,2020-07-07T00:00:00.000,SE,10
7494,2020-07-08T00:00:00.000,SE,99
7495,2020-07-09T00:00:00.000,SE,77
7496,2020-07-10T00:00:00.000,SE,22
7497,2020-07-11T00:00:00.000,SE,2
7498,2020-07-12T00:00:00.000,SE,94
7499,2020-07-13T00:00:00.000,SE,2
7500,2020-07-14T00:00:00.000,SE,35
7501,2020-07-15T00:00:00.000,SE,35
7502,2020-07-16T00:00:00.000,SE,95
7503,2020-07-17T00:00:00.000,SE,33
7504,2020-07-18T00:00:00.000,SE,17
7505,2020-07-19T00:00:00.000,SE,34
7506,2020-07-20T00:00:00.000,SE,81
7507,2020-07-21T00:00:00.000,SE,55
7508,2020-07-22T00:00:00.000,SE,37
7509,2020-07-23T00:00:00.000,SE,65
7510,2020-07-24T00:00:00.000,SE,9
7511,2020-07-25T00:00:00.000,SE,29
7512,2020-07-26T00:00:00.000,SE,34
7513,2020-07-27T00:00:00.000,SE,93
7514,2020-07-28T00:00:00.000,SE,36
7515,2020-07-29T00:00:00.000,SE,60
7516,2020-07-30T00:00:00.000,SE,62
7517,2020-07-31T00:00:00.000,SE,30
7518,2020-08-01T00:00:00.000,SE,58
7519,2020-08-02T00:00:00.000,SE,21
7520,2020-08-03T00:00:00.000,SE,38
7521,2020-08-04T00:00:00.000,SE,51
7522,2020-08-05T00:00:00.000,SE,21
7523,2020-08-06T00:00:00.000,SE,77
7524,2020-08-07T00:00:00.000,SE,92
7525,2020-08-08T00:00:00.000,SE,60
7526,2020-08-09T00:00:00.000,SE,96
7527,2020-08-10T00:00:00.000,SE,85
7528,2020-08-11T00:00:00.000,SE,91
7529,2020-08-12T00:00:00.000,SE,0
7530,2020-08-13T00:00:00.000,SE,69
7531,2020-08-14T00:00:00.000,SE,26
7532,2020-08-15T00:00:00.000,SE,73
7533,2020-08-16T00:00:00.000,SE,68
7534,2020-08-17T00:00:00.000,SE,65
7535,2020-08-18T00:00:00.000,SE,0
7536,2020-08-19T00:00:00.000,SE,57
7537,2020-08-20T00:00:00.000,SE,93
7538,2020-08-21T00:00:00.000,SE,38
7539,2020-08-22T00:00:00.000,SE,10
7540,2020-08-23T00:00:00.000,SE,11
7541,2020-08-24T00:00:00.000,SE,65
7542,2020-08-25T00:00:00.000,SE,58
7543,2020-08-26T00:00:00.000,SE,3
7544,2020-08-27T00:00:00.000,SE,55
7545,2020-08-28T00:00:00.000,SE,74
7546,2020-08-29T00:00:00.000,SE,1
7547,2020-08-30T00:00:00.000,SE,23
7548,2020-08-31T00:00:00.000,SE,70
7549,2020-09-01T00:00:00.000,SE,64
7550,2020-09-02T00:00:00.000,SE,43
7551,2020-09-03T00:00:00.000,SE,99
7552,2020-09-04T00:00:00.000,SE,33
7553,2020-09-05T00:00:00.000,SE,2
7554,2020-09-06T00:00:00.000,SE,59
7555,2020-09-07T00:00:00.000,SE,54
7556,2020-09-08T00:00:00.000,SE,90
7557,2020-09-09T00:00:00.000,SE,48
7558,2020-09-10T00:00:00.000,SE,74
7559,2020-09-11T00:00:00.000,SE,27
7560,2020-09-12T00:00:00.000,SE,78
7561,2020-09-13T00:00:00.000,SE,87
7562,2020-09-14T00:00:00.000,SE,71
7563,2020-09-15T00:00:00.000,SE,86
7564,2020-09-16T00:00:00.000,SE,24
7565,2020-09-17T00:00:00.000,SE,83
7566,2020-09-18T00:00:00.000,SE,98
7567,2020-09-19T00:00:00.000,SE,36
7568,2020-09-20T00:00:00.000,SE,50
7569,2020-09-21T00:00:00.000,SE,80
7570,2020-09-22T00:00:00.000,SE,17
7571,2020-09-23T00:00:00.000,SE,49
7572,2020-09-24T00:00:00.000,SE,44
7573,2020-09-25T00:00:00.000,SE,60
7574,2020-09-26T00:00:00.000,SE,33
7575,2020-09-27T00:00:00.000,SE,66
7576,2020-09-28T00:00:00.000,SE,28
7577,2020-09-29T00:00:00.000,SE,48
7578,2020-09-30T00:00:00.000,SE,72
7579,2020-10-01T00:00:00.000,SE,6
7580,2020-10-02T00:00:00.000,SE,26
7581,2020-10-03T00:00:00.000,SE,35
7582,2020-10-04T00:00:00.000,SE,21
7583,2020-10-05T00:00:00.000,SE,78
7584,2020-10-06T00:00:00.000,SE,49
7585,2020-10-07T00:00:00.000,SE,69
7586,2020-10-08T00:00:00.000,SE,60
7587,2020-10-09T00:00:00.000,SE,36
7588,2020-10-10T00:00:00.000,SE,57
7589,2020-10-11T00:00:00.000,SE,74
7590,2020-10-12T00:00:00.000,SE,78
7591,2020-10-13T00:00:00.000,SE,37
7592,2020-10-14T00:00:00.000,SE,74
7593,2020-10-15T00:00:00.000,SE,88
7594,2020-10-16T00:00:00.000,SE,15
7595,2020-10-17T00:00:00.000,SE,72
7596,2020-10-18T00:00:00.000,SE,45
7597,2020-10-19T00:00:00.000,SE,97
7598,2020-10-20T00:00:00.000,SE,76
7599,2020-10-21T00:00:00.000,SE,43
7600,2020-10-22T00:00:00.000,SE,17
7601,2020-10-23T00:00:00.000,SE,52
7602,2020-10-24T00:00:00.000,SE,67
7603,2020-10-25T00:00:00.000,SE,64
7604,2020-10-26T00:00:00.000,SE,1
7605,2020-10-27T00:00:00.000,SE,33
7606,2020-10-28T00:00:00.000,SE,38
7607,2020-10-29T00:00:00.000,SE,4
7608,2020-10-30T00:00:00.000,SE,25
7609,2020-10-31T00:00:00.000,SE,36
7610,2020-11-01T00:00:00.000,SE,15
7611,2020-11-02T00:00:00.000,SE,46
7612,2020-11-03T00:00:00.000,SE,17
7613,2020-11-04T00:00:00.000,SE,41
7614,2020-11-05T00:00:00.000,SE,37
7615,2020-11-06T00:00:00.000,SE,76
7616,2020-11-07T00:00:00.000,SE,48
7617,2020-11-08T00:00:00.000,SE,89
7618,2020-11-09T00:00:00.000,SE,75
7619,2020-11-10T00:00:00.000,SE,87
7620,2020-11-11T00:00:00.000,SE,55
7621,2020-11-12T00:00:00.000,SE,66
7622,2020-11-13T00:00:00.000,SE,30
7623,2020-11-14T00:00:00.000,SE,7
7624,2020-11-15T00:00:00.000,SE,41
7625,2020-11-16T00:00:00.000,SE,63
7626,2020-11-17T00:00:00.000,SE,27
7627,2020-11-18T00:00:00.000,SE,66
7628,2020-11-19T00:00:00.000,SE,10
7629,2020-11-20T00:00:00.000,SE,14
7630,2020-11-21T00:00:00.000,SE,18
7631,2020-11-22T00:00:00.000,SE,70
7632,2020-11-23T00:00:00.000,SE,65
7633,2020-11-24T00:00:00.000,SE,21
7634,2020-11-25T00:00:00.000,SE,75
7635,2020-11-26T00:00:00.000,SE,10
7636,2020-11-27T00:00:00.000,SE,84
7637,2020-11-28T00:00:00.000,SE,32
7638,2020-11-29T00:00:00.000,SE,99
7639,2020-11-30T00:00:00.000,SE,34
7640,2020-12-01T00:00:00.000,SE,65
7641,2020-12-02T00:00:00.000,SE,68
7642,2020-12-03T00:00:00.000,SE,47
7643,2020-12-04T00:00:00.000,SE,69
7644,2020-12-05T00:00:00.000,SE,7
7645,2020-12-06T00:00:00.000,SE,91
7646,2020-12-07T00:00:00.000,SE,93
7647,2020-12-08T00:00:00.000,SE,9
7648,2020-12-09T00:00:00.000,SE,1
7649,2020-12-10T00:00:00.000,SE,86
7650,2020-12-11T00:00:00.000,SE,66
7651,2020-12-12T00:00:00.000,SE,1
7652,2020-12-13T00:00:00.000,SE,49
7653,2020-12-14T00:00:00.000,SE,91
7654,2020-12-15T00:00:00.000,SE,45
7655,2020-12-16T00:00:00.000,SE,37
7656,2020-12-17T00:00:00.000,SE,5
7657,2020-12-18T00:00:00.000,SE,76
7658,2020-12-19T00:00:00.000,SE,13
7659,2020-12-20T00:00:00.000,SE,46
7660,2020-12-21T00:00:00.000,SE,93
7661,2020-12-22T00:00:00.000,SE,10
7662,2020-12-23T00:00:00.000,SE,96
7663,2020-12-24T00:00:00.000,SE,49
7664,2020-12-25T00:00:00.000,SE,76
7665,2020-12-26T00:00:00.000,SE,1
7666,2020-12-27T00:00:00.000,SE,71
7667,2020-12-28T00:00:00.000,SE,20
7668,2020-12-29T00:00:00.000,SE,5
7669,2020-12-30T00:00:00.000,SE,35
7670,2020-12-31T00:00:00.000,SE,45
7671,2021-01-01T00:00:00.000,SE,63
7672,2021-01-02T00:00:00.000,SE,25
7673,2021-01-03T00:00:00.000,SE,21
7674,2021-01-04T00:00:00.000,SE,33
7675,2021-01-05T00:00:00.000,SE,48
7676,2021-01-06T00:00:00.000,SE,76
7677,2021-01-07T00:00:00.000,SE,96
7678,2021-01-08T00:00:00.000,SE,66
7679,2021-01-09T00:00:00.000,SE,54
7680,2021-01-10T00:00:00.000,SE,93
7681,2021-01-11T00:00:00.000,SE,77
7682,2021-01-12T00:00:00.000,SE,81
7683,2021-01-13T00:00:00.000,SE,65
7684,2021-01-14T00:00:00.000,SE,35
7685,2021-01-15T00:00:00.000,SE,2
7686,2021-01-16T00:00:00.000,SE,91
7687,2021-01-17T00:00:00.000,SE,16
7688,2021-01-18T00:00:00.000,SE,60
7689,2021-01-19T00:00:00.000,SE,51
7690,2021-01-20T00:00:00.000,SE,92
7691,2021-01-21T00:00:00.000,SE,24
7692,2021-01-22T00:00:00.000,SE,49
7693,2021-01-23T00:00:00.000,SE,18
7694,2021-01-24T00:00:00.000,SE,80
7695,2021-01-25T00:00:00.000,SE,77
7696,2021-01-26T00:00:00.000,SE,91
7697,2021-01-27T00:00:00.000,SE,9
7698,2021-01-28T00:00:00.000,SE,85
7699,2021-01-29T00:00:00.000,SE,38
7700,2021-01-30T00:00:00.000,SE,60
7701,2021-01-31T00:00:00.000,SE,21
7702,2021-02-01T00:00:00.000,SE,57
7703,2021-02-02T00:00:00.000,SE,18
7704,2021-02-03T00:00:00.000,SE,82
7705,2021-02-04T00:00:00.000,SE,30
7706,2021-02-05T00:00:00.000,SE,92
7707,2021-02-06T00:00:00.000,SE,35
7708,2021-02-07T00:00:00.000,SE,7
7709,2021-02-08T00:00:00.000,SE,73
7710,2021-02-09T00:00:00.000,SE,39
7711,2021-02-10T00:00:00.000,SE,32
7712,2021-02-11T00:00:00.000,SE,46
7713,2021-02-12T00:00:00.000,SE,63
7714,2021-02-13T00:00:00.000,SE,83
7715,2021-02-14T00:00:00.000,SE,81
7716,2021-02-15T00:00:00.000,SE,17
7717,2021-02-16T00:00:00.000,SE,71
7718,2021-02-17T00:00:00.000,SE,67
7719,2021-02-18T00:00:00.000,SE,91
7720,2021-02-19T00:00:00.000,SE,71
7721,2021-02-20T00:00:00.000,SE,0
7722,2021-02-21T00:00:00.000,SE,55
7723,2021-02-22T00:00:00.000,SE,10
7724,2021-02-23T00:00:00.000,SE,35
7725,2021-02-24T00:00:00.000,SE,57
7726,2021-02-25T00:00:00.000,SE,6
7727,2021-02-26T00:00:00.000,SE,17
7728,2021-02-27T00:00:00.000,SE,37
7729,2021-02-28T00:00:00.000,SE,91
7730,2021-03-01T00:00:00.000,SE,80
7731,2021-03-02T00:00:00.000,SE,93
7732,2021-03-03T00:00:00.000,SE,67
7733,2021-03-04T00:00:00.000,SE,44
7734,2021-03-05T00:00:00.000,SE,63
7735,2021-03-06T00:00:00.000,SE,95
7736,2021-03-07T00:00:00.000,SE,67
7737,2021-03-08T00:00:00.000,SE,12
7738,2021-03-09T00:00:00.000,SE,51
7739,2021-03-10T00:00:00.000,SE,99
7740,2021-03-11T00:00:00.000,SE,6
7741,2021-03-12T00:00:00.000,SE,57
7742,2021-03-13T00:00:00.000,SE,71
7743,2021-03-14T00:00:00.000,SE,23
7744,2021-03-15T00:00:00.000,SE,79
7745,2021-03-16T00:00:00.000,SE,72
7746,2021-03-17T00:00:00.000,SE,47
7747,2021-03-18T00:00:00.000,SE,9
7748,2021-03-19T00:00:00.000,SE,98
7749,2021-03-20T00:00:00.000,SE,52
7750,2021-03-21T00:00:00.000,SE,31
7751,2021-03-22T00:00:00.000,SE,80
7752,2021-03-23T00:00:00.000,SE,88
7753,2021-03-24T00:00:00.000,SE,18
7754,2021-03-25T00:00:00.000,SE,30
7755,2021-03-26T00:00:00.000,SE,55
7756,2021-03-27T00:00:00.000,SE,75
7757,2021-03-28T00:00:00.000,SE,30
7758,2021-03-29T00:00:00.000,SE,96
7759,2021-03-30T00:00:00.000,SE,82
7760,2021-03-31T00:00:00.000,SE,22
7761,2021-04-01T00:00:00.000,SE,79
7762,2021-04-02T00:00:00.000,SE,6
7763,2021-04-03T00:00:00.000,SE,51
7764,2021-04-04T00:00:00.000,SE,10
7765,2021-04-05T00:00:00.000,SE,29
7766,2021-04-06T00:00:00.000,SE,58
7767,2021-04-07T00:00:00.000,SE,81
7768,2021-04-08T00:00:00.000,SE,18
7769,2021-04-09T00:00:00.000,SE,37
7770,2021-04-10T00:00:00.000,SE,54
7771,2021-04-11T00:00:00.000,SE,51
7772,2021-04-12T00:00:00.000,SE,83
7773,2021-04-13T00:00:00.000,SE,84
7774,2021-04-14T00:00:00.000,SE,24
7775,2021-04-15T00:00:00.000,SE,44
7776,2021-04-16T00:00:00.000,SE,6
7777,2021-04-17T00:00:00.000,SE,90
7778,2021-04-18T00:00:00.000,SE,54
7779,2021-04-19T00:00:00.000,SE,83
7780,2021-04-20T00:00:00.000,SE,47
7781,2021-04-21T00:00:00.000,SE,45
7782,2021-04-22T00:00:00.000,SE,54
7783,2021-04-23T00:00:00.000,SE,72
7784,2021-04-24T00:00:00.000,SE,11
7785,2021-04-25T00:00:00.000,SE,98
7786,2021-04-26T00:00:00.000,SE,87
7787,2021-04-27T00:00:00.000,SE,48
7788,2021-04-28T00:00:00.000,SE,30
7789,2021-04-29T00:00:00.000,SE,74
7790,2021-04-30T00:00:00.000,SE,50
7791,2021-05-01T00:00:00.000,SE,78
7792,2021-05-02T00:00:00.000,SE,58
7793,2021-05-03T00:00:00.000,SE,73
7794,2021-05-04T00:00:00.000,SE,6
7795,2021-05-05T00:00:00.000,SE,45
7796,2021-05-06T00:00:00.000,SE,32
7797,2021-05-07T00:00:00.000,SE,40
7798,2021-05-08T00:00:00.000,SE,81
7799,2021-05-09T00:00:00.000,SE,50
7800,2021-05-10T00:00:00.000,SE,93
7801,2021-05-11T00:00:00.000,SE,57
7802,2021-05-12T00:00:00.000,SE,86
7803,2021-05-13T00:00:00.000,SE,95
7804,2021-05-14T00:00:00.000,SE,24
7805,2021-05-15T00:00:00.000,SE,86
7806,2021-05-16T00:00:00.000,SE,79
7807,2021-05-17T00:00:00.000,SE,42
7808,2021-05-18T00:00:00.000,SE,27
7809,2021-05-19T00:00:00.000,SE,95
7810,2021-05-20T00:00:00.000,SE,8
7811,2021-05-21T00:00:00.000,SE,17
7812,2021-05-22T00:00:00.000,SE,41
7813,2021-05-23T00:00:00.000,SE,30
7814,2021-05-24T00:00:00.000,SE,10
7815,2021-05-25T00:00:00.000,SE,88
7816,2021-05-26T00:00:00.000,SE,16
7817,2021-05-27T00:00:00.000,SE,12
7818,2021-05-28T00:00:00.000,SE,36
7819,2021-05-29T00:00:00.000,SE,43
7820,2021-05-30T00:00:00.000,SE,46
7821,2021-05-31T00:00:00.000,SE,38
7822,2021-06-01T00:00:00.000,SE,19
7823,2021-06-02T00:00:00.000,SE,30
7824,2021-06-03T00:00:00.000,SE,63
7825,2021-06-04T00:00:00.000,SE,69
7826,2021-06-05T00:00:00.000,SE,86
7827,2021-06-06T00:00:00.000,SE,54
7828,2021-06-07T00:00:00.000,SE,73
7829,2021-06-08T00:00:00.000,SE,91
7830,2021-06-09T00:00:00.000,SE,37
7831,2021-06-10T00:00:00.000,SE,25
7832,2021-06-11T00:00:00.000,SE,98
7833,2021-06-12T00:00:00.000,SE,71
7834,2021-06-13T00:00:00.000,SE,56
7835,2021-06-14T00:00:00.000,SE,98
7836,2021-06-15T00:00:00.000,SE,62
7837,2021-06-16T00:00:00.000,SE,83
7838,2021-06-17T00:00:00.000,SE,90
7839,2021-06-18T00:00:00.000,SE,74
7840,2021-06-19T00:00:00.000,SE,97
7841,2021-06-20T00:00:00.000,SE,21
7842,2021-06-21T00:00:00.000,SE,81
7843,2021-06-22T00:00:00.000,SE,32
7844,2021-06-23T00:00:00.000,SE,53
7845,2021-06-24T00:00:00.000,SE,65
7846,2021-06-25T00:00:00.000,SE,19
7847,2021-06-26T00:00:00.000,SE,23
7848,2021-06-27T00:00:00.000,SE,79
7849,2021-06-28T00:00:00.000,SE,49
7850,2021-06-29T00:00:00.000,SE,4
7851,2021-06-30T00:00:00.000,SE,26
7852,2021-07-01T00:00:00.000,SE,84
7853,2021-07-02T00:00:00.000,SE,30
7854,2021-07-03T00:00:00.000,SE,0
7855,2021-07-04T00:00:00.000,SE,58
7856,2021-07-05T00:00:00.000,SE,2
7857,2021-07-06T00:00:00.000,SE,5
7858,2021-07-07T00:00:00.000,SE,58
7859,2021-07-08T00:00:00.000,SE,40
7860,2021-07-09T00:00:00.000,SE,69
7861,2021-07-10T00:00:00.000,SE,83
7862,2021-07-11T00:00:00.000,SE,40
7863,2021-07-12T00:00:00.000,SE,66
7864,2021-07-13T00:00:00.000,SE,38
7865,2021-07-14T00:00:00.000,SE,22
7866,2021-07-15T00:00:00.000,SE,46
7867,2021-07-16T00:00:00.000,SE,29
7868,2021-07-17T00:00:00.000,SE,18
7869,2021-07-18T00:00:00.000,SE,72
7870,2021-07-19T00:00:00.000,SE,19
7871,2021-07-20T00:00:00.000,SE,99
7872,2021-07-21T00:00:00.000,SE,59
7873,2021-07-22T00:00:00.000,SE,19
7874,2021-07-23T00:00:00.000,SE,17
7875,2021-07-24T00:00:00.000,SE,94
7876,2021-07-25T00:00:00.000,SE,4
7877,2021-07-26T00:00:00.000,SE,50
7878,2021-07-27T00:00:00.000,SE,6
7879,2021-07-28T00:00:00.000,SE,24
7880,2021-07-29T00:00:00.000,SE,70
7881,2021-07-30T00:00:00.000,SE,33
7882,2021-07-31T00:00:00.000,SE,34
7883,2021-08-01T00:00:00.000,SE,66
7884,2021-08-02T00:00:00.000,SE,49
7885,2021-08-03T00:00:00.000,SE,21
7886,2021-08-04T00:00:00.000,SE,65
7887,2021-08-05T00:00:00.000,SE,53
7888,2021-08-06T00:00:00.000,SE,21
7889,2021-08-07T00:00:00.000,SE,86
7890,2021-08-08T00:00:00.000,SE,12
7891,2021-08-09T00:00:00.000,SE,35
7892,2021-08-10T00:00:00.000,SE,74
7893,2021-08-11T00:00:00.000,SE,36
7894,2021-08-12T00:00:00.000,SE,27
7895,2021-08-13T00:00:00.000,SE,36
7896,2021-08-14T00:00:00.000,SE,32
7897,2021-08-15T00:00:00.000,SE,79
7898,2021-08-16T00:00:00.000,SE,28
7899,2021-08-17T00:00:00.000,SE,95
7900,2021-08-18T00:00:00.000,SE,74
7901,2021-08-19T00:00:00.000,SE,10
7902,2021-08-20T00:00:00.000,SE,85
7903,2021-08-21T00:00:00.000,SE,63
7904,2021-08-22T00:00:00.000,SE,14
7905,2021-08-23T00:00:00.000,SE,53
7906,2021-08-24T00:00:00.000,SE,88
7907,2021-08-25T00:00:00.000,SE,16
7908,2021-08-26T00:00:00.000,SE,29
7909,2021-08-27T00:00:00.000,SE,98
7910,2021-08-28T00:00:00.000,SE,21
7911,2021-08-29T00:00:00.000,SE,74
7912,2021-08-30T00:00:00.000,SE,25
7913,2021-08-31T00:00:00.000,SE,91
7914,2021-09-01T00:00:00.000,SE,95
7915,2021-09-02T00:00:00.000,SE,48
7916,2021-09-03T00:00:00.000,SE,98
7917,2021-09-04T00:00:00.000,SE,36
7918,2021-09-05T00:00:00.000,SE,62
7919,2021-09-06T00:00:00.000,SE,5
7920,2021-09-07T00:00:00.000,SE,74
7921,2021-09-08T00:00:00.000,SE,16
7922,2021-09-09T00:00:00.000,SE,96
7923,2021-09-10T00:00:00.000,SE,79
7924,2021-09-11T00:00:00.000,SE,99
7925,2021-09-12T00:00:00.000,SE,48
7926,2021-09-13T00:00:00.000,SE,81
7927,2021-09-14T00:00:00.000,SE,21
7928,2021-09-15T00:00:00.000,SE,77
7929,2021-09-16T00:00:00.000,SE,82
7930,2021-09-17T00:00:00.000,SE,57
7931,2021-09-18T00:00:00.000,SE,34
7932,2021-09-19T00:00:00.000,SE,33
7933,2021-09-20T00:00:00.000,SE,34
7934,2021-09-21T00:00:00.000,SE,74
7935,2021-09-22T00:00:00.000,SE,30
7936,2021-09-23T00:00:00.000,SE,30
7937,2021-09-24T00:00:00.000,SE,56
7938,2021-09-25T00:00:00.000,SE,83
7939,2021-09-26T00:00:00.000,SE,84
7940,2021-09-27T00:00:00.000,SE,45
7941,2021-09-28T00:00:00.000,SE,7
7942,2021-09-29T00:00:00.000,SE,74
7943,2021-09-30T00:00:00.000,SE,18
7944,2021-10-01T00:00:00.000,SE,38
7945,2021-10-02T00:00:00.000,SE,67
7946,2021-10-03T00:00:00.000,SE,6
7947,2021-10-04T00:00:00.000,SE,38
7948,2021-10-05T00:00:00.000,SE,54
7949,2021-10-06T00:00:00.000,SE,5
7950,2021-10-07T00:00:00.000,SE,76
7951,2021-10-08T00:00:00.000,SE,17
7952,2021-10-09T00:00:00.000,SE,50
